TaxonId;Understam;Ordning;Familj;Art;Vetenskapligt namn;Auktor;Grupp i 2003-rekonstruktion;Status 2003;URL till taxoninformation;Svensk frekomst
244685;;;;Pseudanurophorus isotoma;Pseudanurophorus isotoma;Börner, 1903;;;https://www.dyntaxa.se/taxon/info/244685;Bofast och reproducerande
244686;;;;Pseudanurophorus binoculatus;Pseudanurophorus binoculatus;Kseneman, 1934;;;https://www.dyntaxa.se/taxon/info/244686;Bofast och reproducerande
244688;;;;Pseudanurophorus alticola;Pseudanurophorus alticola;Bagnall, 1949;;;https://www.dyntaxa.se/taxon/info/244688;Bofast och reproducerande
244689;;;;Pseudanurophorus psammophilus;Pseudanurophorus psammophilus;(Potapov & Stebaeva, 2002);;;https://www.dyntaxa.se/taxon/info/244689;Bofast och reproducerande
244690;;;;Jesenikia filiformis;Jesenikia filiformis;Rusek, 1997;;;https://www.dyntaxa.se/taxon/info/244690;Bofast och reproducerande
244693;;;;Isotomodella pusilla;Isotomodella pusilla;Martynova, 1967;;;https://www.dyntaxa.se/taxon/info/244693;Bofast och reproducerande
244695;;;;Anurophorus laricis;Anurophorus laricis;Nicolet, 1842;;;https://www.dyntaxa.se/taxon/info/244695;Bofast och reproducerande
244700;;;;Anurophorus palaearcticus;Anurophorus palaearcticus;Potapov, 1997;;;https://www.dyntaxa.se/taxon/info/244700;Bofast och reproducerande
244706;;;;Anurophorus fulvus;Anurophorus fulvus;Fjellberg, 1988;;;https://www.dyntaxa.se/taxon/info/244706;Bofast och reproducerande
244708;;;;Anurophorus septentrionalis;Anurophorus septentrionalis;Palissa, 1966;;;https://www.dyntaxa.se/taxon/info/244708;Bofast och reproducerande
244709;;;;Anurophorus atlanticus;Anurophorus atlanticus;Fjellberg, 1974;;;https://www.dyntaxa.se/taxon/info/244709;Bofast och reproducerande
244710;;;;Micranurophorus musci;Micranurophorus musci;Bernard, 1977;;;https://www.dyntaxa.se/taxon/info/244710;Bofast och reproducerande
244711;;;;Folsomia fimetaria;Folsomia fimetaria;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/244711;Bofast och reproducerande
244712;;;;Folsomia candida;Folsomia candida;(Willem, 1902);;;https://www.dyntaxa.se/taxon/info/244712;Bofast och reproducerande
244713;;;;Folsomia stella;Folsomia stella;Grow & Christiansen, 1976;;;https://www.dyntaxa.se/taxon/info/244713;Bofast och reproducerande
244715;;;;Folsomia dovrensis;Folsomia dovrensis;Fjellberg, 1976;;;https://www.dyntaxa.se/taxon/info/244715;Bofast och reproducerande
244722;;;;Folsomia bisetosa;Folsomia bisetosa;Gisin, 1953;;;https://www.dyntaxa.se/taxon/info/244722;Bofast och reproducerande
244723;;;;Folsomia bisetosella;Folsomia bisetosella;Fjellberg, 2005;;;https://www.dyntaxa.se/taxon/info/244723;Bofast och reproducerande
244724;;;;Folsomia litsteri;Folsomia litsteri;Bagnall, 1939;;;https://www.dyntaxa.se/taxon/info/244724;Bofast och reproducerande
244725;;;;Folsomia inoculata;Folsomia inoculata;Stach, 1947;;;https://www.dyntaxa.se/taxon/info/244725;Bofast och reproducerande
244726;;;;Folsomia coeruleogrisea;Folsomia coeruleogrisea;(Hammer, 1938);;;https://www.dyntaxa.se/taxon/info/244726;Bofast och reproducerande
244727;;;;Folsomia sensibilis;Folsomia sensibilis;Kseneman, 1936;;;https://www.dyntaxa.se/taxon/info/244727;Bofast och reproducerande
244728;;;;Folsomia quadrioculata;Folsomia quadrioculata;(Tullberg, 1871);;;https://www.dyntaxa.se/taxon/info/244728;Bofast och reproducerande
244729;;;;Folsomia manolachei;Folsomia manolachei;Bagnall, 1939;;;https://www.dyntaxa.se/taxon/info/244729;Bofast och reproducerande
244730;;;;Folsomia palaearctica;Folsomia palaearctica;Potapov & Babebnko, 2000;;;https://www.dyntaxa.se/taxon/info/244730;Bofast och reproducerande
244731;;;;Folsomia brevicauda;Folsomia brevicauda;Agrell, 1939;;;https://www.dyntaxa.se/taxon/info/244731;Bofast och reproducerande
244732;;;;Folsomia taimyrica;Folsomia taimyrica;Martynova et al., 1973;;;https://www.dyntaxa.se/taxon/info/244732;Bofast och reproducerande
244733;;;;Folsomia binoculata;Folsomia binoculata;(Wahlgren, 1899);;;https://www.dyntaxa.se/taxon/info/244733;Bofast och reproducerande
244734;;;;Folsomia agrelli;Folsomia agrelli;Gisin, 1944;;;https://www.dyntaxa.se/taxon/info/244734;Bofast och reproducerande
244735;;;;Folsomia spinosa;Folsomia spinosa;Kseneman, 1936;;;https://www.dyntaxa.se/taxon/info/244735;Bofast och reproducerande
244736;;;;Folsomia penicula;Folsomia penicula;Bagnall, 1939;;;https://www.dyntaxa.se/taxon/info/244736;Bofast och reproducerande
244737;;;;Folsomia similis;Folsomia similis;Bagnall, 1939;;;https://www.dyntaxa.se/taxon/info/244737;Bofast och reproducerande
244738;;;;Folsomia sexoculata;Folsomia sexoculata;(Tullberg, 1871);;;https://www.dyntaxa.se/taxon/info/244738;Bofast och reproducerande
244739;;;;Folsomia thalassophila;Folsomia thalassophila;Bagnall, 1940;;;https://www.dyntaxa.se/taxon/info/244739;Bofast och reproducerande
244740;;;;Folsomia microchaeta;Folsomia microchaeta;Agrell, 1939;;;https://www.dyntaxa.se/taxon/info/244740;Bofast och reproducerande
244741;;;;Folsomia fimetarioides;Folsomia fimetarioides;(Axelson, 1903);;;https://www.dyntaxa.se/taxon/info/244741;Bofast och reproducerande
6004634;;;;Folsomia ciliata;Folsomia ciliata;Babenko & Bulavintsev, 1993;;;https://www.dyntaxa.se/taxon/info/6004634;Bofast och reproducerande
244742;;;;Folsomina onychiurina;Folsomina onychiurina;Denis, 1931;;;https://www.dyntaxa.se/taxon/info/244742;Bofast och reproducerande
244743;;;;Isotomodes productus;Isotomodes productus;(Axelson, 1906);;;https://www.dyntaxa.se/taxon/info/244743;Bofast och reproducerande
244744;;;;Isotomodes bisetosus;Isotomodes bisetosus;Cassagnau, 1959;;;https://www.dyntaxa.se/taxon/info/244744;Bofast och reproducerande
244745;;;;Isotomodes armatus;Isotomodes armatus;Naglitsch, 1962;;;https://www.dyntaxa.se/taxon/info/244745;Bofast och reproducerande
244746;;;;Isotomiella minor;Isotomiella minor;(Schäffer, 1896);;;https://www.dyntaxa.se/taxon/info/244746;Bofast och reproducerande
244747;;;;Archisotoma megalops;Archisotoma megalops;Bagnall, 1939;;;https://www.dyntaxa.se/taxon/info/244747;Bofast och reproducerande
244748;;;;Archisotoma besselsi;Archisotoma besselsi;(Packard, 1877);;;https://www.dyntaxa.se/taxon/info/244748;Bofast och reproducerande
244749;;;;Archisotoma theae;Archisotoma theae;Fjellberg, 1980;;;https://www.dyntaxa.se/taxon/info/244749;Bofast och reproducerande
244750;;;;Archisotoma martae;Archisotoma martae;Fjellberg & Jucevica, 2000;;;https://www.dyntaxa.se/taxon/info/244750;Bofast och reproducerande
244751;;;;Archisotoma quadrioculata;Archisotoma quadrioculata;Fjellberg, 1988;;;https://www.dyntaxa.se/taxon/info/244751;Bofast och reproducerande
244752;;;;Archisotoma polaris;Archisotoma polaris;Fjellberg & Poinsot, 1975;;;https://www.dyntaxa.se/taxon/info/244752;Bofast och reproducerande
244753;;;;Archisotoma interstitialis;Archisotoma interstitialis;Delamare, 1953;;;https://www.dyntaxa.se/taxon/info/244753;Bofast och reproducerande
244754;;;;Folsomides angularis;Folsomides angularis;(Axelson, 1905);;;https://www.dyntaxa.se/taxon/info/244754;Bofast och reproducerande
244755;;;;Folsomides marchicus;Folsomides marchicus;(Frenzel, 1941);;;https://www.dyntaxa.se/taxon/info/244755;Bofast och reproducerande
244756;;;;Folsomides parvulus;Folsomides parvulus;Stach, 1922;;;https://www.dyntaxa.se/taxon/info/244756;Bofast och reproducerande
244757;;;;Subisotoma navacerradensis;Subisotoma navacerradensis;(Selga, 1962);;;https://www.dyntaxa.se/taxon/info/244757;Bofast och reproducerande
244758;;;;Cryptopygus bipunctatus;Cryptopygus bipunctatus;(Axelson, 1903);;;https://www.dyntaxa.se/taxon/info/244758;Bofast och reproducerande
244759;;;;Cryptopygus thermophilus;Cryptopygus thermophilus;(Axelson, 1900);;;https://www.dyntaxa.se/taxon/info/244759;Bofast och reproducerande
244760;;;;Cryptopygus clavatus;Cryptopygus clavatus;(Schött, 1893);;;https://www.dyntaxa.se/taxon/info/244760;Bofast och reproducerande
244761;;;;Cryptopygus nidicola;Cryptopygus nidicola;(Agrell, 1939);;;https://www.dyntaxa.se/taxon/info/244761;Bofast och reproducerande
244762;;;;Cryptopygus scapellifer;Cryptopygus scapellifer;(Gisin, 1955);;;https://www.dyntaxa.se/taxon/info/244762;Bofast och reproducerande
244763;;;;Cryptopygus albaredai;Cryptopygus albaredai;(Selga, 1962);;;https://www.dyntaxa.se/taxon/info/244763;Bofast och reproducerande
244764;;;;Cryptopygus exilis;Cryptopygus exilis;(Gisin, 1960);;;https://www.dyntaxa.se/taxon/info/244764;Bofast och reproducerande
244765;;;;Mucrosomia garretti;Mucrosomia garretti;(Bagnall, 1939);;;https://www.dyntaxa.se/taxon/info/244765;Bofast och reproducerande
244766;;;;Appendisotoma abiskoensis;Appendisotoma abiskoensis;(Agrell, 1939);;;https://www.dyntaxa.se/taxon/info/244766;Bofast och reproducerande
244767;;;;Ballistura borealis;Ballistura borealis;(Axelson, 1905);;;https://www.dyntaxa.se/taxon/info/244767;Bofast och reproducerande
244768;;;;Ballistura schoetti;Ballistura schoetti;(Dalla Torre, 1895);;;https://www.dyntaxa.se/taxon/info/244768;Bofast och reproducerande
248600;;;;Ballistura crassicauda;Ballistura crassicauda;Tullberg, 1871;;;https://www.dyntaxa.se/taxon/info/248600;Bofast och reproducerande
244769;;;;Pachyotoma crassicauda;Pachyotoma crassicauda;(Tullberg, 1871);;;https://www.dyntaxa.se/taxon/info/244769;Bofast och reproducerande
244770;;;;Proisotoma minuta;Proisotoma minuta;(Tullberg, 1871);;;https://www.dyntaxa.se/taxon/info/244770;Bofast och reproducerande
244771;;;;Proisotoma subminuta;Proisotoma subminuta;Denis, 1931;;;https://www.dyntaxa.se/taxon/info/244771;Bofast och reproducerande
244772;;;;Proisotoma clavipila;Proisotoma clavipila;(Axelson, 1903);;;https://www.dyntaxa.se/taxon/info/244772;Bofast och reproducerande
244773;;;;Proisotoma minima;Proisotoma minima;Absolon, 1901;;;https://www.dyntaxa.se/taxon/info/244773;Bofast och reproducerande
244774;;;;Proisotoma ripicola;Proisotoma ripicola;Linnaniemi, 1912;;;https://www.dyntaxa.se/taxon/info/244774;Bofast och reproducerande
244775;;;;Proisotoma tenella;Proisotoma tenella;(Reuter, 1895);;;https://www.dyntaxa.se/taxon/info/244775;Bofast och reproducerande
248599;;;;Proisotoma buddenrocki;Proisotoma buddenrocki;Stenkzke, 1954;;;https://www.dyntaxa.se/taxon/info/248599;Bofast och reproducerande
244776;;;;Scutisotoma armeriae;Scutisotoma armeriae;(Fjellberg, 1976);;;https://www.dyntaxa.se/taxon/info/244776;Bofast och reproducerande
244777;;;;Scutisotoma subarctica;Scutisotoma subarctica;(Gisin, 1950);;;https://www.dyntaxa.se/taxon/info/244777;Bofast och reproducerande
244778;;;;Strenzketoma buddenbrocki;Strenzketoma buddenbrocki;(Strenzke, 1954);;;https://www.dyntaxa.se/taxon/info/244778;Bofast och reproducerande
244779;;;;Agrenia bidenticulata;Agrenia bidenticulata;(Tullberg, 1876);;;https://www.dyntaxa.se/taxon/info/244779;Bofast och reproducerande
244780;;;;Agrenia riparia;Agrenia riparia;Fjellberg, 1986;;;https://www.dyntaxa.se/taxon/info/244780;Bofast och reproducerande
244781;;;;Isotomurus palustris;Isotomurus palustris;(Müller, 1776);;;https://www.dyntaxa.se/taxon/info/244781;Bofast och reproducerande
244782;;;;Isotomurus maculatus;Isotomurus maculatus;(Schäffer, 1896);;;https://www.dyntaxa.se/taxon/info/244782;Bofast och reproducerande
244783;;;;Isotomurus italicus;Isotomurus italicus;Carapelli et al., 1995;;;https://www.dyntaxa.se/taxon/info/244783;Bofast och reproducerande
244784;;;;Isotomurus fucicola;Isotomurus fucicola;(Schött, 1893);;;https://www.dyntaxa.se/taxon/info/244784;Bofast och reproducerande
244785;;;;Isotomurus unifasciatus;Isotomurus unifasciatus;(Börner, 1901);;;https://www.dyntaxa.se/taxon/info/244785;Bofast och reproducerande
244786;;;;Isotomurus graminis;Isotomurus graminis;Fjellberg, 2007;;;https://www.dyntaxa.se/taxon/info/244786;Bofast och reproducerande
244787;;;;Isotomurus plumosus;Isotomurus plumosus;Bagnall, 1940;;;https://www.dyntaxa.se/taxon/info/244787;Bofast och reproducerande
244788;;;;Isotomurus stuxbergi;Isotomurus stuxbergi;(Tullberg, 1876);;;https://www.dyntaxa.se/taxon/info/244788;Bofast och reproducerande
244789;;;;Isotomurus balteatus;Isotomurus balteatus;(Reuter, 1876);;;https://www.dyntaxa.se/taxon/info/244789;Bofast och reproducerande
244790;;;;Isotomurus antennalis;Isotomurus antennalis;Bagnall, 1940;;;https://www.dyntaxa.se/taxon/info/244790;Bofast och reproducerande
244791;;;;Vertagopus arboreus;Vertagopus arboreus;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/244791;Bofast och reproducerande
244792;;;;Vertagopus pseudocinereus;Vertagopus pseudocinereus;Fjellberg, 1975;;;https://www.dyntaxa.se/taxon/info/244792;Bofast och reproducerande
244793;;;;Vertagopus cinereus;Vertagopus cinereus;(Nicolet, 1842);;;https://www.dyntaxa.se/taxon/info/244793;Bofast och reproducerande
244794;;;;Vertagopus haagvari;Vertagopus haagvari;Fjellberg, 1996;;;https://www.dyntaxa.se/taxon/info/244794;Bofast och reproducerande
244795;;;;Vertagopus westerlundi;Vertagopus westerlundi;(Reuter, 1898);;;https://www.dyntaxa.se/taxon/info/244795;Bofast och reproducerande
244796;;;;Vertagopus sarekensis;Vertagopus sarekensis;(Wahlgren, 1906);;;https://www.dyntaxa.se/taxon/info/244796;Bofast och reproducerande
244797;;;;Vertagopus arcticus;Vertagopus arcticus;Martynova, 1969;;;https://www.dyntaxa.se/taxon/info/244797;Bofast och reproducerande
244798;;;;Pseudisotoma sensibilis;Pseudisotoma sensibilis;(Tullberg, 1876);;;https://www.dyntaxa.se/taxon/info/244798;Bofast och reproducerande
244799;;;;Pseudisotoma monochaeta;Pseudisotoma monochaeta;(Kos, 1942);;;https://www.dyntaxa.se/taxon/info/244799;Bofast och reproducerande
244800;;;;Marisotoma canaliculata;Marisotoma canaliculata;Fjellberg, 1997;;;https://www.dyntaxa.se/taxon/info/244800;Bofast och reproducerande
244801;;;;Marisotoma tenuicornis;Marisotoma tenuicornis;(Axelson, 1903);;;https://www.dyntaxa.se/taxon/info/244801;Bofast och reproducerande
244802;;;;Parisotoma notabilis;Parisotoma notabilis;(Schäffer, 1896);;;https://www.dyntaxa.se/taxon/info/244802;Bofast och reproducerande
244803;;;;Parisotoma agrelli;Parisotoma agrelli;(Delamare Deboutteville, 1950);;;https://www.dyntaxa.se/taxon/info/244803;Bofast och reproducerande
244804;;;;Parisotoma ekmani;Parisotoma ekmani;(Fjellberg, 1977);;;https://www.dyntaxa.se/taxon/info/244804;Bofast och reproducerande
244805;;;;Parisotoma trichaetosa;Parisotoma trichaetosa;(Martynova, 1977);;;https://www.dyntaxa.se/taxon/info/244805;Bofast och reproducerande
244806;;;;Halisotoma maritima;Halisotoma maritima;(Tullberg, 1871);;;https://www.dyntaxa.se/taxon/info/244806;Bofast och reproducerande
244807;;;;Halisotoma poseidonis;Halisotoma poseidonis;Bagnall, 1939;;;https://www.dyntaxa.se/taxon/info/244807;Bofast och reproducerande
6004635;;;;Halisotoma arenicola;Halisotoma arenicola;Fjellberg, 2009;;;https://www.dyntaxa.se/taxon/info/6004635;Bofast och reproducerande
244808;;;;Isotoma viridis;Isotoma viridis;Bourlet, 1839;;;https://www.dyntaxa.se/taxon/info/244808;Bofast och reproducerande
244809;;;;Isotoma riparia;Isotoma riparia;(Nicolet, 1842);;;https://www.dyntaxa.se/taxon/info/244809;Bofast och reproducerande
244810;;;;Isotoma caerulea;Isotoma caerulea;Bourlet, 1839;;;https://www.dyntaxa.se/taxon/info/244810;Bofast och reproducerande
244811;;;;Isotoma anglicana;Isotoma anglicana;Lubbock, 1862;;;https://www.dyntaxa.se/taxon/info/244811;Bofast och reproducerande
244812;;;;Desoria olivacea;Desoria olivacea;(Tullberg, 1871);;;https://www.dyntaxa.se/taxon/info/244812;Bofast och reproducerande
244813;;;;Desoria infuscata;Desoria infuscata;(Murphy, 1959);;;https://www.dyntaxa.se/taxon/info/244813;Bofast och reproducerande
244814;;;;Desoria tshernovi;Desoria tshernovi;(Martynova, 1974);;;https://www.dyntaxa.se/taxon/info/244814;Bofast och reproducerande
244815;;;;Desoria fennica;Desoria fennica;(Reuter, 1895);;;https://www.dyntaxa.se/taxon/info/244815;Bofast och reproducerande
244816;;;;Desoria tolya;Desoria tolya;Fjellberg, 2007;;;https://www.dyntaxa.se/taxon/info/244816;Bofast och reproducerande
244817;;;;Desoria hiemalis;Desoria hiemalis;(Schött, 1893);;;https://www.dyntaxa.se/taxon/info/244817;Bofast och reproducerande
244818;;;;Desoria neglecta;Desoria neglecta;(Schäffer, 1900);;;https://www.dyntaxa.se/taxon/info/244818;Bofast och reproducerande
244819;;;;Desoria blufusata;Desoria blufusata;(Fjellberg, 1978);;;https://www.dyntaxa.se/taxon/info/244819;Bofast och reproducerande
244820;;;;Desoria blekeni;Desoria blekeni;(Leinaas, 1980);;;https://www.dyntaxa.se/taxon/info/244820;Bofast och reproducerande
244821;;;;Desoria nivea;Desoria nivea;(Schäffer, 1896);;;https://www.dyntaxa.se/taxon/info/244821;Bofast och reproducerande
244822;;;;Desoria intermedia;Desoria intermedia;(Schött, 1902);;;https://www.dyntaxa.se/taxon/info/244822;Bofast och reproducerande
244823;;;;Desoria potapovi;Desoria potapovi;Fjellberg, 2007;;;https://www.dyntaxa.se/taxon/info/244823;Bofast och reproducerande
244824;;;;Desoria propinqua;Desoria propinqua;(Axelson, 1902);;;https://www.dyntaxa.se/taxon/info/244824;Bofast och reproducerande
244825;;;;Desoria divergens;Desoria divergens;(Axelson, 1900);;;https://www.dyntaxa.se/taxon/info/244825;Bofast och reproducerande
244826;;;;Desoria tigrina;Desoria tigrina;Nicolet, 1842;;;https://www.dyntaxa.se/taxon/info/244826;Bofast och reproducerande
244827;;;;Desoria grisea;Desoria grisea;(Lubbock, 1869);;;https://www.dyntaxa.se/taxon/info/244827;Bofast och reproducerande
244828;;;;Desoria trispinata;Desoria trispinata;(MacGillivray, 1896);;;https://www.dyntaxa.se/taxon/info/244828;Bofast och reproducerande
244829;;;;Desoria multisetis;Desoria multisetis;(Carpenter & Phillips, 1922);;;https://www.dyntaxa.se/taxon/info/244829;Bofast och reproducerande
6004633;;;;Martynovella nana;Martynovella nana;(Martynova, 1967);;;https://www.dyntaxa.se/taxon/info/6004633;Bofast och reproducerande
2000840;;;Entomobryidae;;Entomobryidae;;;;https://www.dyntaxa.se/taxon/info/2000840;
244830;;;;Sinella tenebricosa;Sinella tenebricosa;Folsom, 1902;;;https://www.dyntaxa.se/taxon/info/244830;Bofast och reproducerande
244831;;;;Sinella curviseta;Sinella curviseta;Brook, 1882;;;https://www.dyntaxa.se/taxon/info/244831;Bofast och reproducerande
244832;;;;Entomobrya marginata;Entomobrya marginata;(Tullberg, 1871);;;https://www.dyntaxa.se/taxon/info/244832;Bofast och reproducerande
244833;;;;Entomobrya albocincta;Entomobrya albocincta;(Templeton, 1835);;;https://www.dyntaxa.se/taxon/info/244833;Bofast och reproducerande
244834;;;;Entomobrya corticalis;Entomobrya corticalis;(Nicolet, 1842);;;https://www.dyntaxa.se/taxon/info/244834;Bofast och reproducerande
244835;;;;Entomobrya arborea;Entomobrya arborea;(Tullberg, 1871);;;https://www.dyntaxa.se/taxon/info/244835;Bofast och reproducerande
244836;;;;Entomobrya nivalis;Entomobrya nivalis;(Linnaeus, 1758);;;https://www.dyntaxa.se/taxon/info/244836;Bofast och reproducerande
244837;;;;Entomobrya nicoleti;Entomobrya nicoleti;(Lubbock, 1868);;;https://www.dyntaxa.se/taxon/info/244837;Bofast och reproducerande
244838;;;;Entomobrya multifasciata;Entomobrya multifasciata;(Tullberg, 1871);;;https://www.dyntaxa.se/taxon/info/244838;Bofast och reproducerande
