Event ID,Taxon,Number of vials,Deaccessioned
Event ID 1517,Rhyssalinae,1,NULL
Event ID 1545,Rhyssalinae,1,NULL
Event ID 1550,Rhyssalinae,1,NULL
Event ID 1589,Rhyssalinae,1,NULL
Event ID 1591,Rhyssalinae,1,NULL
Event ID 1601,Rhyssalinae,1,NULL
Event ID 1645,Rhyssalinae,1,NULL
Event ID 1671,Rhyssalinae,1,NULL
Event ID 1673,Rhyssalinae,1,NULL
Event ID 1675,Rhyssalinae,1,NULL
Event ID 1725,Rhyssalinae,1,NULL
Event ID 1728,Rhyssalinae,1,NULL
Event ID 1731,Rhyssalinae,1,NULL
Event ID 1738,Rhyssalinae,1,NULL
Event ID 1740,Rhyssalinae,1,NULL
Event ID 1747,Rhyssalinae,1,NULL
Event ID 176,Rhyssalinae,1,NULL
Event ID 1800,Rhyssalinae,1,NULL
Event ID 1801,Rhyssalinae,1,NULL
Event ID 1805,Rhyssalinae,1,NULL
Event ID 1898,Rhyssalinae,2,NULL
Event ID 1901,Rhyssalinae,1,NULL
Event ID 1907,Rhyssalinae,1,NULL
Event ID 1908,Rhyssalinae,1,NULL
Event ID 1909,Rhyssalinae,1,NULL
Event ID 1911,Rhyssalinae,1,NULL
Event ID 1913,Rhyssalinae,1,NULL
Event ID 1947,Rhyssalinae,1,NULL
Event ID 1956,Rhyssalinae,1,NULL
Event ID 1978,Rhyssalinae,1,NULL
Event ID 1981,Rhyssalinae,1,NULL
Event ID 1985,Rhyssalinae,1,NULL
Event ID 2043,Rhyssalinae,1,NULL
Event ID 2051,Rhyssalinae,1,NULL
Event ID 2054,Rhyssalinae,1,NULL
Event ID 2062,Rhyssalinae,1,NULL
Event ID 292,Rhyssalinae,1,NULL
Event ID 3052,Rhyssalinae,1,NULL
Event ID 344,Rhyssalinae,1,NULL
Event ID 355,Rhyssalinae,1,NULL
Event ID 369,Rhyssalinae,1,NULL
Event ID 378,Rhyssalinae,1,NULL
Event ID 430,Rhyssalinae,1,NULL
Event ID 468,Rhyssalinae,1,NULL
Event ID 471,Rhyssalinae,1,NULL
Event ID 472,Rhyssalinae,1,NULL
Event ID 560,Rhyssalinae,1,NULL
Event ID 576,Rhyssalinae,1,NULL
Event ID 602,Rhyssalinae,1,NULL
Event ID 650,Rhyssalinae,1,NULL
Event ID 66,Rhyssalinae,1,NULL
Event ID 676,Rhyssalinae,1,NULL
Event ID 694,Rhyssalinae,1,NULL
Event ID 695,Rhyssalinae,1,NULL
Event ID 715,Rhyssalinae,1,NULL
Event ID 840,Rhyssalinae,2,NULL
Event ID 881,Rhyssalinae,1,NULL
Event ID 891,Rhyssalinae,1,NULL
Event ID 893,Rhyssalinae,1,NULL
Event ID 894,Rhyssalinae,1,NULL
Event ID 1259,Rhyssinae,1,NULL
Event ID 1267,Rhyssinae,1,NULL
Event ID 1308,Rhyssinae,1,NULL
Event ID 1329,Rhyssinae,1,NULL
Event ID 1591,Rhyssinae,1,NULL
Event ID 1601,Rhyssinae,1,NULL
Event ID 1609,Rhyssinae,1,NULL
Event ID 1690,Rhyssinae,1,NULL
Event ID 1745,Rhyssinae,1,NULL
Event ID 1750,Rhyssinae,1,NULL
Event ID 2064,Rhyssinae,1,NULL
Event ID 353,Rhyssinae,1,NULL
Event ID 355,Rhyssinae,1,NULL
Event ID 380,Rhyssinae,1,NULL
Event ID 393,Rhyssinae,1,NULL
Event ID 408,Rhyssinae,1,NULL
Event ID 467,Rhyssinae,1,NULL
Event ID 487,Rhyssinae,1,NULL
Event ID 496,Rhyssinae,1,NULL
Event ID 88,Rhyssinae,1,NULL
Event ID 998,Rhyssinae,2,NULL
NULL,Rogadinae,2,NULL
Event ID 1027,Rogadinae,1,NULL
Event ID 1035,Rogadinae,1,NULL
Event ID 1036,Rogadinae,1,NULL
Event ID 1038,Rogadinae,2,NULL
Event ID 1047,Rogadinae,2,NULL
Event ID 1059,Rogadinae,1,NULL
Event ID 1060,Rogadinae,1,NULL
Event ID 1078,Rogadinae,1,NULL
Event ID 1081,Rogadinae,1,NULL
Event ID 109,Rogadinae,1,NULL
Event ID 1092,Rogadinae,1,NULL
Event ID 1096,Rogadinae,1,NULL
Event ID 1100,Rogadinae,1,NULL
Event ID 1101,Rogadinae,1,NULL
Event ID 1103,Rogadinae,1,NULL
Event ID 1111,Rogadinae,1,NULL
Event ID 1113,Rogadinae,1,NULL
Event ID 1115,Rogadinae,1,NULL
Event ID 1120,Rogadinae,1,NULL
Event ID 1126,Rogadinae,1,NULL
Event ID 1128,Rogadinae,1,NULL
Event ID 1136,Rogadinae,2,NULL
Event ID 1137,Rogadinae,1,NULL
Event ID 1138,Rogadinae,1,NULL
Event ID 1139,Rogadinae,1,NULL
Event ID 114,Rogadinae,2,NULL
Event ID 1140,Rogadinae,1,NULL
Event ID 1142,Rogadinae,1,NULL
Event ID 1143,Rogadinae,1,NULL
Event ID 1151,Rogadinae,1,NULL
Event ID 1154,Rogadinae,2,NULL
Event ID 1155,Rogadinae,1,NULL
Event ID 1157,Rogadinae,1,NULL
Event ID 1159,Rogadinae,1,NULL
Event ID 1160,Rogadinae,1,NULL
Event ID 1161,Rogadinae,1,NULL
Event ID 1165,Rogadinae,1,NULL
Event ID 1166,Rogadinae,1,NULL
Event ID 1168,Rogadinae,1,NULL
Event ID 1169,Rogadinae,1,NULL
Event ID 1171,Rogadinae,1,NULL
Event ID 1172,Rogadinae,2,NULL
Event ID 1174,Rogadinae,1,NULL
Event ID 1175,Rogadinae,1,NULL
Event ID 1187,Rogadinae,2,NULL
Event ID 1196,Rogadinae,1,NULL
Event ID 1201,Rogadinae,2,NULL
Event ID 1208,Rogadinae,2,NULL
Event ID 1209,Rogadinae,4,NULL
Event ID 1212,Rogadinae,1,NULL
Event ID 1218,Rogadinae,1,NULL
Event ID 1219,Rogadinae,1,NULL
Event ID 1220,Rogadinae,2,NULL
Event ID 1222,Rogadinae,1,NULL
Event ID 1223,Rogadinae,4,NULL
Event ID 1224,Rogadinae,1,NULL
Event ID 1233,Rogadinae,1,NULL
Event ID 1244,Rogadinae,1,NULL
Event ID 1258,Rogadinae,1,NULL
Event ID 1259,Rogadinae,1,NULL
Event ID 1262,Rogadinae,1,NULL
Event ID 1264,Rogadinae,1,NULL
Event ID 1308,Rogadinae,1,NULL
Event ID 1309,Rogadinae,1,NULL
Event ID 1310,Rogadinae,3,NULL
Event ID 1312,Rogadinae,1,NULL
Event ID 1313,Rogadinae,1,NULL
Event ID 1314,Rogadinae,1,NULL
Event ID 1315,Rogadinae,1,NULL
Event ID 1316,Rogadinae,1,NULL
Event ID 1323,Rogadinae,3,NULL
Event ID 1325,Rogadinae,3,NULL
Event ID 1329,Rogadinae,2,NULL
Event ID 1332,Rogadinae,2,NULL
Event ID 1333,Rogadinae,3,NULL
Event ID 1334,Rogadinae,2,NULL
Event ID 1335,Rogadinae,1,NULL
Event ID 1338,Rogadinae,1,NULL
Event ID 1339,Rogadinae,1,NULL
Event ID 1340,Rogadinae,1,NULL
Event ID 1341,Rogadinae,1,NULL
Event ID 1342,Rogadinae,2,NULL
Event ID 1343,Rogadinae,1,NULL
Event ID 1345,Rogadinae,1,NULL
Event ID 1354,Rogadinae,1,NULL
Event ID 1355,Rogadinae,1,NULL
Event ID 1358,Rogadinae,1,NULL
Event ID 1359,Rogadinae,1,NULL
Event ID 1363,Rogadinae,1,NULL
Event ID 1364,Rogadinae,1,NULL
