"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"124"	"Mycomya"	"festivalis"	"Väisänen, 1984"	"http://dyntaxa.se/taxon/info/250498"	"Dyntaxa"	NA	"Mycomya festivalis"
"125"	"Mycomya"	"flavicollis"	"(Zetterstedt, 1852)"	"http://dyntaxa.se/taxon/info/250499"	"Dyntaxa"	NA	"Mycomya flavicollis"
"126"	"Mycomya"	"forestaria"	"Plassmann, 1978"	"http://dyntaxa.se/taxon/info/250500"	"Dyntaxa"	NA	"Mycomya forestaria"
"127"	"Mycomya"	"fuscata"	"(Winnertz, 1863)"	"http://dyntaxa.se/taxon/info/250501"	"Dyntaxa"	NA	"Mycomya fuscata"
"128"	"Mycomya"	"griseovittata"	"(Zetterstedt, 1852)"	"http://dyntaxa.se/taxon/info/250502"	"Dyntaxa"	NA	"Mycomya griseovittata"
"129"	"Mycomya"	"hackmani"	"Väisänen, 1984"	"http://dyntaxa.se/taxon/info/250503"	"Dyntaxa"	NA	"Mycomya hackmani"
"130"	"Mycomya"	"heydeni"	"Plassmann, 1970"	"http://dyntaxa.se/taxon/info/250504"	"Dyntaxa"	NA	"Mycomya heydeni"
"131"	"Mycomya"	"humida"	"Garrett, 1924"	"http://dyntaxa.se/taxon/info/250505"	"Dyntaxa"	NA	"Mycomya humida"
"132"	"Mycomya"	"insignis"	"(Winnertz, 1863)"	"http://dyntaxa.se/taxon/info/250506"	"Dyntaxa"	NA	"Mycomya insignis"
"133"	"Mycomya"	"islandica"	"Väisänen, 1984"	"http://dyntaxa.se/taxon/info/250507"	"Dyntaxa"	NA	"Mycomya islandica"
"134"	"Mycomya"	"lambi"	"Edwards, 1941"	"http://dyntaxa.se/taxon/info/250508"	"Dyntaxa"	NA	"Mycomya lambi"
"135"	"Mycomya"	"levis"	"(Dziedzicki, 1885)"	"http://dyntaxa.se/taxon/info/250509"	"Dyntaxa"	NA	"Mycomya levis"
"136"	"Mycomya"	"maculata"	"(Meigen, 1804)"	"http://dyntaxa.se/taxon/info/250510"	"Dyntaxa"	NA	"Mycomya maculata"
"137"	"Mycomya"	"marginata"	"(Meigen, 1818)"	"http://dyntaxa.se/taxon/info/250511"	"Dyntaxa"	NA	"Mycomya marginata"
"138"	"Mycomya"	"neohyalinata"	"Väisänen, 1984"	"http://dyntaxa.se/taxon/info/250512"	"Dyntaxa"	NA	"Mycomya neohyalinata"
"139"	"Mycomya"	"nigricornis"	"(Zetterstedt, 1852)"	"http://dyntaxa.se/taxon/info/250513"	"Dyntaxa"	NA	"Mycomya nigricornis"
"140"	"Mycomya"	"nitida"	"(Zetterstedt, 1852)"	"http://dyntaxa.se/taxon/info/250514"	"Dyntaxa"	NA	"Mycomya nitida"
"141"	"Mycomya"	"norna"	"Väisänen, 1984"	"http://dyntaxa.se/taxon/info/250515"	"Dyntaxa"	NA	"Mycomya norna"
"142"	"Mycomya"	"ornata"	"(Meigen, 1818)"	"http://dyntaxa.se/taxon/info/250516"	"Dyntaxa"	NA	"Mycomya ornata"
"143"	"Mycomya"	"parva"	"(Dziedzicki, 1885)"	"http://dyntaxa.se/taxon/info/250517"	"Dyntaxa"	NA	"Mycomya parva"
"144"	"Mycomya"	"prominens"	"(Lundström, 1913)"	"http://dyntaxa.se/taxon/info/250518"	"Dyntaxa"	NA	"Mycomya prominens"
"145"	"Mycomya"	"pseudoapicalis"	"Landrock, 1925"	"http://dyntaxa.se/taxon/info/250519"	"Dyntaxa"	NA	"Mycomya pseudoapicalis"
"146"	"Mycomya"	"ruficollis"	"(Zetterstedt, 1852)"	"http://dyntaxa.se/taxon/info/250520"	"Dyntaxa"	NA	"Mycomya ruficollis"
"147"	"Mycomya"	"shermani"	"Garrett, 1924"	"http://dyntaxa.se/taxon/info/250521"	"Dyntaxa"	NA	"Mycomya shermani"
"148"	"Mycomya"	"siebecki"	"(Landrock, 1912)"	"http://dyntaxa.se/taxon/info/250522"	"Dyntaxa"	NA	"Mycomya siebecki"
"149"	"Mycomya"	"sigma"	"Johannsen, 1910"	"http://dyntaxa.se/taxon/info/250523"	"Dyntaxa"	NA	"Mycomya sigma"
"150"	"Mycomya"	"spinicoxa"	"Väisänen, 1979"	"http://dyntaxa.se/taxon/info/250524"	"Dyntaxa"	NA	"Mycomya spinicoxa"
"151"	"Mycomya"	"tenuis"	"(Walker, 1856)"	"http://dyntaxa.se/taxon/info/250525"	"Dyntaxa"	NA	"Mycomya tenuis"
"152"	"Mycomya"	"trivittata"	"(Zetterstedt, 1838)"	"http://dyntaxa.se/taxon/info/250526"	"Dyntaxa"	NA	"Mycomya trivittata"
"153"	"Mycomya"	"tumida"	"(Winnertz, 1863)"	"http://dyntaxa.se/taxon/info/250527"	"Dyntaxa"	NA	"Mycomya tumida"
"154"	"Mycomya"	"vittiventris"	"(Zetterstedt, 1852)"	"http://dyntaxa.se/taxon/info/250528"	"Dyntaxa"	NA	"Mycomya vittiventris"
"155"	"Mycomya"	"wankowiczii"	"(Dziedzicki, 1885)"	"http://dyntaxa.se/taxon/info/250529"	"Dyntaxa"	NA	"Mycomya wankowiczii"
"156"	"Mycomya"	"winnertzi"	"(Dziedzicki, 1885)"	"http://dyntaxa.se/taxon/info/250530"	"Dyntaxa"	NA	"Mycomya winnertzi"
"157"	"Mycomya"	"tridens"	"(Lundström, 1911)"	"http://dyntaxa.se/taxon/info/267232"	"Dyntaxa"	NA	"Mycomya tridens"
"158"	"Mycomya"	"subarctica"	"Väisänen, 1979"	"http://dyntaxa.se/taxon/info/267233"	"Dyntaxa"	NA	"Mycomya subarctica"
"159"	"Mycomya"	"storai"	"Väisänen, 1979"	"http://dyntaxa.se/taxon/info/267234"	"Dyntaxa"	NA	"Mycomya storai"
"160"	"Mycomya"	"simulans"	"Väisänen, 1984"	"http://dyntaxa.se/taxon/info/267235"	"Dyntaxa"	NA	"Mycomya simulans"
"161"	"Mycomya"	"punctata"	"(Meigen, 1804)"	"http://dyntaxa.se/taxon/info/267236"	"Dyntaxa"	NA	"Mycomya punctata"
