"Genus"	"Species"	"Author"	"GUID"	"Source"	"Taxon.name..computed."
"157"	"Meromyza"	"pluriseta"	"Peterfi, 1961"	"http://dyntaxa.se/taxon/info/242398"	"Dyntaxa"	"Meromyza pluriseta"
"158"	"Meromyza"	"pratorum"	"Meigen, 1830"	"http://dyntaxa.se/taxon/info/242399"	"Dyntaxa"	"Meromyza pratorum"
"159"	"Meromyza"	"rohdendorfi"	"Fedoseeva, 1974"	"http://dyntaxa.se/taxon/info/242400"	"Dyntaxa"	"Meromyza rohdendorfi"
"160"	"Meromyza"	"saltatrix"	"(Linnaeus, 1761)"	"http://dyntaxa.se/taxon/info/242405"	"Dyntaxa"	"Meromyza saltatrix"
"161"	"Meromyza"	"triangulina"	"Fedoseeva, 1960"	"http://dyntaxa.se/taxon/info/242406"	"Dyntaxa"	"Meromyza triangulina"
"162"	"Meromyza"	"variegata"	"Meigen, 1830"	"http://dyntaxa.se/taxon/info/242407"	"Dyntaxa"	"Meromyza variegata"
"163"	"Meromyza"	"zimzerla"	"Nartshuk, 1992"	"http://dyntaxa.se/taxon/info/242408"	"Dyntaxa"	"Meromyza zimzerla"
"164"	"Meromyza"	"rostrata"	"Hubicka, 1966"	"http://dyntaxa.se/taxon/info/250185"	"Dyntaxa"	"Meromyza rostrata"
"165"	"Microcercis"	"sp."	"Beschovski 1981"	"urn:lsid:faunaeur.org:taxname:60983"	"Fauna Europaea"	"Microcercis sp."
"166"	"Microcercis"	"trigonella"	"(Duda, 1933)"	"http://dyntaxa.se/taxon/info/242409"	"Dyntaxa"	"Microcercis trigonella"
"167"	"Neohaplegis"	"sp."	"Beschovski 1981"	"urn:lsid:faunaeur.org:taxname:60985"	"Fauna Europaea"	"Neohaplegis sp."
"168"	"Neohaplegis"	"tarsata"	"(Fallén, 1820)"	"http://dyntaxa.se/taxon/info/242410"	"Dyntaxa"	"Neohaplegis tarsata"
"169"	"Oscinella"	"sp."	"Becker, 1910"	"http://dyntaxa.se/taxon/info/1011433"	"Dyntaxa"	"Oscinella sp."
"170"	"Oscinella"	"angularis"	"Collin, 1946"	"http://dyntaxa.se/taxon/info/242411"	"Dyntaxa"	"Oscinella angularis"
