"Genus"	"Species"	"Author"	"GUID"	"Source"	"Notes..errors..synonyms..undescribed.etc."	"Taxon.name..computed."
"177"	"Synopeas"	"osaces"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252144"	"Dyntaxa"	NA	"Synopeas osaces"
"178"	"Synopeas"	"rhanis"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252145"	"Dyntaxa"	NA	"Synopeas rhanis"
"179"	"Synopeas"	"sosis"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252146"	"Dyntaxa"	NA	"Synopeas sosis"
"180"	"Synopeas"	"trebium"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252147"	"Dyntaxa"	NA	"Synopeas trebium"
"181"	"Synopeas"	"ventrale"	"(Westwood, 1833)"	"http://dyntaxa.se/taxon/info/252148"	"Dyntaxa"	NA	"Synopeas ventrale"
"182"	"Trichacis"	"sp."	"Förster, 1856"	"http://dyntaxa.se/taxon/info/1014151"	"Dyntaxa"	NA	"Trichacis sp."
"183"	"Trichacis"	"abdominalis"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252149"	"Dyntaxa"	NA	"Trichacis abdominalis"
"184"	"Trichacis"	"opaca"	"Thomson, 1859"	"http://dyntaxa.se/taxon/info/252150"	"Dyntaxa"	NA	"Trichacis opaca"
"185"	"Trichacis"	"pannonica"	"Szabó, 1977"	"http://dyntaxa.se/taxon/info/252151"	"Dyntaxa"	NA	"Trichacis pannonica"
"186"	"Trichacis"	"pisis"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/252152"	"Dyntaxa"	NA	"Trichacis pisis"
"187"	"Prosactogaster"	"sp."	"Kieffer, 1914"	"http://dyntaxa.se/taxon/info/1014152"	"Dyntaxa"	NA	"Prosactogaster sp."
"188"	"Prosactogaster"	"erdosi"	"Szelényi, 1958"	"http://dyntaxa.se/taxon/info/252124"	"Dyntaxa"	NA	"Prosactogaster erdosi"
"189"	"Prosactogaster"	"gladiator"	"(Zetterstedt, 1840)"	"http://dyntaxa.se/taxon/info/252125"	"Dyntaxa"	NA	"Prosactogaster gladiator"
"190"	"Prosactogaster"	"subuliformis"	"Kieffer, 1926"	"http://dyntaxa.se/taxon/info/252126"	"Dyntaxa"	NA	"Prosactogaster subuliformis"
"191"	"Allotropa"	"sp."	"Förster, 1856"	"http://dyntaxa.se/taxon/info/1014133"	"Dyntaxa"	NA	"Allotropa sp."
"192"	"Allotropa"	"conventus"	"Maneval, 1936"	"http://dyntaxa.se/taxon/info/251970"	"Dyntaxa"	NA	"Allotropa conventus"
"193"	"Allotropa"	"mecrida"	"(Walker, 1836)"	"http://dyntaxa.se/taxon/info/251971"	"Dyntaxa"	NA	"Allotropa mecrida"
"194"	"Amitus"	"sp."	"Haldeman, 1850"	"http://dyntaxa.se/taxon/info/1014134"	"Dyntaxa"	NA	"Amitus sp."
"195"	"Amitus"	"longicornis"	"(Förster, 1878)"	"http://dyntaxa.se/taxon/info/251972"	"Dyntaxa"	NA	"Amitus longicornis"
"196"	"Amitus"	"minervae"	"Silvestri, 1911"	"http://dyntaxa.se/taxon/info/251973"	"Dyntaxa"	NA	"Amitus minervae"
"197"	"Fidiobia"	"sp."	"Ashmead, 1894"	"http://dyntaxa.se/taxon/info/1014135"	"Dyntaxa"	NA	"Fidiobia sp."
"198"	"Fidiobia"	"hofferi"	"Kozlov, 1978"	"http://dyntaxa.se/taxon/info/251974"	"Dyntaxa"	NA	"Fidiobia hofferi"
"199"	"Fidiobia"	"polita"	"Buhl, 1998"	"http://dyntaxa.se/taxon/info/251975"	"Dyntaxa"	NA	"Fidiobia polita"
"200"	"Fidiobia"	"rugosifrons"	"Crawford, 1916"	"http://dyntaxa.se/taxon/info/251976"	"Dyntaxa"	NA	"Fidiobia rugosifrons"
"201"	"Platystasius"	"sp."	"Nixon, 1937"	"http://dyntaxa.se/taxon/info/1014136"	"Dyntaxa"	NA	"Platystasius sp."
"202"	"Platystasius"	"antennatus"	"(Sundholm, 1956)"	"http://dyntaxa.se/taxon/info/251977"	"Dyntaxa"	NA	"Platystasius antennatus"
"203"	"Platystasius"	"transversus"	"(Thomson, 1859)"	"http://dyntaxa.se/taxon/info/251978"	"Dyntaxa"	NA	"Platystasius transversus"
"204"	"Acerotella"	"boter"	"(Walker, 1838)"	"urn:lsid:faunaeur.org:taxname:82210"	"Fauna Europaea"	NA	"Acerotella boter"
"205"	"Acerotella"	"evanescens"	"(Kieffer, 1914)"	"urn:lsid:faunaeur.org:taxname:82212"	"Fauna Europaea"	NA	"Acerotella evanescens"
"206"	"Amblyaspis"	"longicornis"	"Buhl, 2008"	"http://www.landesmuseum.at/pdf_frei_remote/ENT_0029_0385-0416.pdf"	"Entomofauna"	NA	"Amblyaspis longicornis"
"207"	"Amblyaspis"	"seticornis"	"Buhl, 2009"	"http://hol.osu.edu/index.html?id=245803"	"Hymenoptera online"	NA	"Amblyaspis seticornis"
"208"	"Ceratacis"	"cochleata"	"(Walker, 1835)"	"http://hol.osu.edu/index.html?id=253241"	"Hymenoptera online"	NA	"Ceratacis cochleata"
"209"	"Euxestonotus"	"hasselbalchi"	"Buhl, 1995"	"http://hol.osu.edu/index.html?id=28178"	"Hymenoptera online"	NA	"Euxestonotus hasselbalchi"
"210"	"Inostemma"	"piricola"	"(Kieffer, 1906)"	"urn:lsid:faunaeur.org:taxname:82328"	"Fauna Europaea"	NA	"Inostemma piricola"
"211"	"Isocybus"	"ocellaris"	"Kieffer, 1916"	"urn:lsid:faunaeur.org:taxname:82359"	"Fauna Europaea"	NA	"Isocybus ocellaris"
"212"	"Isostasius"	"punctiger"	"(Nees, 1834)"	"urn:lsid:faunaeur.org:taxname:82383"	"Fauna Europaea"	NA	"Isostasius punctiger"
"213"	"Leptacis"	"ariadne"	"Buhl, 1999"	"urn:lsid:faunaeur.org:taxname:82386"	"Fauna Europaea"	NA	"Leptacis ariadne"
"214"	"Leptacis"	"breisteini"	"Buhl, 1997"	"urn:lsid:faunaeur.org:taxname:82389"	"Fauna Europaea"	NA	"Leptacis breisteini"
"215"	"Leptacis"	"ivarssonae"	"Buhl, 2013"	"http://dyntaxa.se/Taxon/Info/6003827?changeRoot=True"	"Dyntaxa"	NA	"Leptacis ivarssonae"
"216"	"Leptacis"	"koponeni"	"Buhl, 2012"	"http://hol.osu.edu/index.html?id=309024"	"Hymenoptera online"	NA	"Leptacis koponeni"
"217"	"Metaclisis"	"areolatus"	"(Haliday, 1835)"	"urn:lsid:faunaeur.org:taxname:82415"	"Fauna Europaea"	NA	"Metaclisis areolatus"
"218"	"Metaclisis"	"suecica"	"Buhl, 2010"	"http://dyntaxa.se/Taxon/Info/6006706?changeRoot=True"	"Dyntaxa"	NA	"Metaclisis suecica"
"219"	"Piestopleura"	"garridoi"	"Buhl, 2001"	"urn:lsid:faunaeur.org:taxname:82430"	"Fauna Europaea"	NA	"Piestopleura garridoi"
"220"	"Platygaster"	"anopediana"	"Buhl, 2005"	"http://www.catalogueoflife.org/annual-checklist/2011/details/species/id/6942423"	"ITIS"	NA	"Platygaster anopediana"
"221"	"Platygaster"	"athamas"	"Walker, 1835"	"urn:lsid:faunaeur.org:taxname:82456"	"Fauna Europaea"	NA	"Platygaster athamas"
"222"	"Platygaster"	"cebes"	"Walker, 1835"	"urn:lsid:faunaeur.org:taxname:82469"	"Fauna Europaea"	NA	"Platygaster cebes"
"223"	"Platygaster"	"dalgaardi"	"Buhl, 2006"	"http://hol.osu.edu/index.html?id=223348"	"Hymenoptera online"	NA	"Platygaster dalgaardi"
"224"	"Platygaster"	"davei"	"Buhl, 2010"	"http://dyntaxa.se/Taxon/Info/6006707?changeRoot=True"	"Dyntaxa"	NA	"Platygaster davei"
"225"	"Platygaster"	"ennius"	"Walker, 1835"	"urn:lsid:faunaeur.org:taxname:82504"	"Fauna Europaea"	NA	"Platygaster ennius"
"226"	"Platygaster"	"gladiator"	"Zetterstedt, 1838"	"urn:lsid:faunaeur.org:taxname:82526"	"Fauna Europaea"	NA	"Platygaster gladiator"
"227"	"Platygaster"	"glemhornae"	"Buhl, 2010"	"http://dyntaxa.se/Taxon/Info/6006708?changeRoot=True"	"Dyntaxa"	NA	"Platygaster glemhornae"
"228"	"Platygaster"	"henkvlugi"	"Buhl, 1996"	"urn:lsid:faunaeur.org:taxname:82534"	"Fauna Europaea"	NA	"Platygaster henkvlugi"
"229"	"Platygaster"	"karlssoni"	"Buhl, 2010"	"http://dyntaxa.se/Taxon/Info/6006709?changeRoot=True"	"Dyntaxa"	NA	"Platygaster karlssoni"
"230"	"Platygaster"	"latiptera"	"Buhl, 2010"	"http://hol.osu.edu/literature-viewer.html?id=23357&page=302"	"Hymenoptera online"	NA	"Platygaster latiptera"
"231"	"Platygaster"	"lativentris"	"Thomson, 1859"	"urn:lsid:faunaeur.org:taxname:82557"	"Fauna Europaea"	NA	"Platygaster lativentris"
"232"	"Platygaster"	"malpighii"	"Kieffer, 1916"	"urn:lsid:faunaeur.org:taxname:82577"	"Fauna Europaea"	NA	"Platygaster malpighii"
"233"	"Platygaster"	"marchali"	"Kieffer, 1906"	"urn:lsid:faunaeur.org:taxname:82579"	"Fauna Europaea"	NA	"Platygaster marchali"
"234"	"Platygaster"	"micromma"	"Buhl, 2010"	"http://dyntaxa.se/Taxon/Info/6006710?changeRoot=True"	"Dyntaxa"	NA	"Platygaster micromma"
"235"	"Platygaster"	"minthe"	"Walker, 1835"	"urn:lsid:faunaeur.org:taxname:82585"	"Fauna Europaea"	NA	"Platygaster minthe"
"236"	"Platygaster"	"nashi"	"Buhl & O'Connor, 2011"	"http://hol.osu.edu/reference-full.html?id=23643"	"Hymenoptera online"	NA	"Platygaster nashi"
"237"	"Platygaster"	"orcus"	"Walker, 1835"	"urn:lsid:faunaeur.org:taxname:82606"	"Fauna Europaea"	NA	"Platygaster orcus"
"238"	"Platygaster"	"orus"	"Walker, 1835"	"urn:lsid:faunaeur.org:taxname:82608"	"Fauna Europaea"	NA	"Platygaster orus"
"239"	"Platygaster"	"plana"	"Buhl, 1994"	"urn:lsid:faunaeur.org:taxname:82620"	"Fauna Europaea"	NA	"Platygaster plana"
"240"	"Platygaster"	"rutubus"	"Walker, 1835"	"urn:lsid:faunaeur.org:taxname:82636"	"Fauna Europaea"	NA	"Platygaster rutubus"
"241"	"Platygaster"	"signata"	"(Förster, 1861)"	"urn:lsid:faunaeur.org:taxname:82643"	"Fauna Europaea"	NA	"Platygaster signata"
"242"	"Platygaster"	"subuliformis"	"Kieffer, 1926"	"urn:lsid:faunaeur.org:taxname:82662"	"Fauna Europaea"	NA	"Platygaster subuliformis"
"243"	"Platygaster"	"sylveni"	"Buhl, 2009"	"http://hol.osu.edu/reference-full.html?id=22743"	"Hymenoptera online"	NA	"Platygaster sylveni"
"244"	"Platygaster"	"tengoei"	"Buhl, 2010"	"http://hol.osu.edu/reference-full.html?id=23357"	"Hymenoptera online"	NA	"Platygaster tengoei"
"245"	"Pseudaphanomerus"	"hyalinatus"	"Szelenyi, 1941"	"urn:lsid:faunaeur.org:taxname:82715"	"Fauna Europaea"	NA	"Pseudaphanomerus hyalinatus"
"246"	"Synopeas"	"anderssoni"	"Buhl, 2013"	"http://hol.osu.edu/reference-full.html?id=23943"	"Hymenoptera online"	NA	"Synopeas anderssoni"
"247"	"Synopeas"	"breve"	"Buhl, 1998"	"http://dyntaxa.se/Taxon/Info/252130"	"Hymenoptera online"	NA	"Synopeas breve"
"248"	"Synopeas"	"chica"	"Buhl, 2004"	"http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=732971"	"ITIS"	NA	"Synopeas chica"
"249"	"Synopeas"	"craterus"	"(Walker, 1835)"	"urn:lsid:faunaeur.org:taxname:82730"	"Fauna Europaea"	NA	"Synopeas craterus"
"250"	"Synopeas"	"doczkali"	"Buhl, 2010"	"http://dyntaxa.se/Taxon/Info/6006712"	NA	NA	"Synopeas doczkali"
"251"	"Synopeas"	"epigeios"	"Buhl, 2006"	"http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=733302"	"ITIS"	NA	"Synopeas epigeios"
"252"	"Synopeas"	"euryale"	"(Walker, 1835)"	"urn:lsid:faunaeur.org:taxname:82737"	"Fauna Europaea"	NA	"Synopeas euryale"
"253"	"Synopeas"	"frontale"	"Buhl, 2010"	"http://dyntaxa.se/Taxon/Info/6006713"	NA	NA	"Synopeas frontale"
"254"	"Synopeas"	"gibberosum"	"Buhl, 1997"	"http://dyntaxa.se/Taxon/Info/6003852"	NA	NA	"Synopeas gibberosum"
"255"	"Synopeas"	"jasius"	"(Walker, 1835)"	"urn:lsid:faunaeur.org:taxname:82753"	"Fauna Europaea"	NA	"Synopeas jasius"
"256"	"Synopeas"	"larides"	"(Walker, 1835)"	"urn:lsid:faunaeur.org:taxname:82754"	"Fauna Europaea"	NA	"Synopeas larides"
"257"	"Synopeas"	"magnussoni"	"Buhl, 2010"	"http://dyntaxa.se/Taxon/Info/6006711"	NA	NA	"Synopeas magnussoni"
"258"	"Synopeas"	"myles"	"(Walker, 1835)"	"urn:lsid:faunaeur.org:taxname:82760"	"Fauna Europaea"	NA	"Synopeas myles"
"259"	"Synopeas"	"nottoni"	"Buhl, 2009"	"http://hol.osu.edu/reference-full.html?id=22683"	"Hymenoptera online"	NA	"Synopeas nottoni"
"260"	"Synopeas"	"noyesi"	"Buhl, 2009"	"http://hol.osu.edu/reference-full.html?id=22683"	"Hymenoptera online"	NA	"Synopeas noyesi"
"261"	"Synopeas"	"pinnei"	"Buhl, 2009"	"http://hol.osu.edu/reference-full.html?id=22743"	"Hymenoptera online"	NA	"Synopeas pinnei"
"262"	"Synopeas"	"romsoeense"	"Buhl, 1999"	"http://hol.osu.edu/reference-full.html?id=8505"	"Hymenoptera online"	NA	"Synopeas romsoeense"
"263"	"Synopeas"	"ronquisti"	"Buhl, 2010"	"http://hol.osu.edu/reference-full.html?id=23357"	"Hymenoptera online"	NA	"Synopeas ronquisti"
"264"	"Synopeas"	"stigenbergae"	"Buhl, 2013"	"http://hol.osu.edu/reference-full.html?id=23943"	"Hymenoptera online"	NA	"Synopeas stigenbergae"
"265"	"Synopeas"	"trebius"	"(Walker, 1835)"	"urn:lsid:faunaeur.org:taxname:82783"	"Fauna Europaea"	NA	"Synopeas trebius"
"266"	"Synopeas"	"ventralis"	"(Westwood, 1833)"	"urn:lsid:faunaeur.org:taxname:82786"	"Fauna Europaea"	NA	"Synopeas ventralis"
"267"	"Synopeas"	"wangsjoi"	"Buhl, 2009"	"http://hol.osu.edu/reference-full.html?id=22743"	"Hymenoptera online"	NA	"Synopeas wangsjoi"
