"Genus"	"Species"	"Author"	"GUID"	"Notes..errors..synonyms..undescribed.etc."	"Source"	"Taxon.name..computed."
"116"	"Bupalus"	"sp."	"Leach, 1815"	"https://www.dyntaxa.se/taxon/info/1004169"	NA	"Dyntaxa"	"Bupalus sp."
"117"	"Bupalus"	"piniaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215613"	NA	"Dyntaxa"	"Bupalus piniaria"
"118"	"Cabera"	"sp."	"Treitschke, 1825"	"https://www.dyntaxa.se/taxon/info/1004170"	NA	"Dyntaxa"	"Cabera sp."
"119"	"Cabera"	"pusaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215614"	NA	"Dyntaxa"	"Cabera pusaria"
"120"	"Cabera"	"exanthemata"	"(Scopoli, 1763)"	"https://www.dyntaxa.se/taxon/info/215615"	NA	"Dyntaxa"	"Cabera exanthemata"
"121"	"Lomographa"	"sp."	"Hübner, 1825"	"https://www.dyntaxa.se/taxon/info/1004171"	NA	"Dyntaxa"	"Lomographa sp."
"122"	"Lomographa"	"bimaculata"	"(Fabricius, 1775)"	"https://www.dyntaxa.se/taxon/info/215616"	NA	"Dyntaxa"	"Lomographa bimaculata"
"123"	"Lomographa"	"temerata"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215617"	NA	"Dyntaxa"	"Lomographa temerata"
"124"	"Aleucis"	"sp."	"Guenée, 1845"	"https://www.dyntaxa.se/taxon/info/1004172"	NA	"Dyntaxa"	"Aleucis sp."
"125"	"Aleucis"	"distinctata"	"(Herrich-Schäffer, 1839)"	"https://www.dyntaxa.se/taxon/info/215618"	NA	"Dyntaxa"	"Aleucis distinctata"
"126"	"Theria"	"sp."	"Hübner, 1825"	"https://www.dyntaxa.se/taxon/info/1004173"	NA	"Dyntaxa"	"Theria sp."
"127"	"Theria"	"rupicapraria"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215619"	NA	"Dyntaxa"	"Theria rupicapraria"
"128"	"Campaea"	"sp."	"Lamarck, 1816"	"https://www.dyntaxa.se/taxon/info/1004174"	NA	"Dyntaxa"	"Campaea sp."
"129"	"Campaea"	"margaritaria"	"(Linnaeus, 1761)"	"https://www.dyntaxa.se/taxon/info/215620"	NA	"Dyntaxa"	"Campaea margaritaria"
"130"	"Hylaea"	"sp."	"Hübner, 1822"	"https://www.dyntaxa.se/taxon/info/1004175"	NA	"Dyntaxa"	"Hylaea sp."
"131"	"Hylaea"	"fasciaria"	"(Linnaeus, 1758)"	"https://www.dyntaxa.se/taxon/info/215621"	NA	"Dyntaxa"	"Hylaea fasciaria"
"132"	"Gnophos"	"sp."	"Treitschke, 1825"	"https://www.dyntaxa.se/taxon/info/1004176"	NA	"Dyntaxa"	"Gnophos sp."
"133"	"Gnophos"	"obfuscata"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215622"	NA	"Dyntaxa"	"Gnophos obfuscata"
"134"	"Charissa"	"sp."	"Curtis, 1826"	"https://www.dyntaxa.se/taxon/info/1004177"	NA	"Dyntaxa"	"Charissa sp."
"135"	"Charissa"	"obscurata"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215623"	NA	"Dyntaxa"	"Charissa obscurata"
"136"	"Elophos"	"sp."	"Boisduval, 1840"	"https://www.dyntaxa.se/taxon/info/1004178"	NA	"Dyntaxa"	"Elophos sp."
"137"	"Elophos"	"vittaria"	"(Thunberg, 1788)"	"https://www.dyntaxa.se/taxon/info/215624"	NA	"Dyntaxa"	"Elophos vittaria"
"138"	"Glacies"	"sp."	"Millière, 1874"	"https://www.dyntaxa.se/taxon/info/1004179"	NA	"Dyntaxa"	"Glacies sp."
"139"	"Glacies"	"coracina"	"(Esper, 1805)"	"https://www.dyntaxa.se/taxon/info/215625"	NA	"Dyntaxa"	"Glacies coracina"
"140"	"Siona"	"sp."	"Duponchel, 1829"	"https://www.dyntaxa.se/taxon/info/1004180"	NA	"Dyntaxa"	"Siona sp."
"141"	"Siona"	"lineata"	"(Scopoli, 1763)"	"https://www.dyntaxa.se/taxon/info/215626"	NA	"Dyntaxa"	"Siona lineata"
"142"	"Dyscia"	"sp."	"Hübner, 1825"	"https://www.dyntaxa.se/taxon/info/1004181"	NA	"Dyntaxa"	"Dyscia sp."
"143"	"Dyscia"	"fagaria"	"(Thunberg, 1784)"	"https://www.dyntaxa.se/taxon/info/100876"	NA	"Dyntaxa"	"Dyscia fagaria"
"144"	"Perconia"	"sp."	"Hübner, 1823"	"https://www.dyntaxa.se/taxon/info/1004182"	NA	"Dyntaxa"	"Perconia sp."
"145"	"Perconia"	"strigillaria"	"(Hübner, 1787)"	"https://www.dyntaxa.se/taxon/info/215628"	NA	"Dyntaxa"	"Perconia strigillaria"
"146"	"Epirranthis"	"sp."	"Hübner, 1823"	"https://www.dyntaxa.se/taxon/info/1004183"	NA	"Dyntaxa"	"Epirranthis sp."
"147"	"Epirranthis"	"diversata"	"(Denis & Schiffermüller, 1775)"	"https://www.dyntaxa.se/taxon/info/215629"	NA	"Dyntaxa"	"Epirranthis diversata"
